target_id	length	eff_length	est_counts	tpm
YGR205W	873	674	899	23.0793
YLR188W	2088	1889	5119	46.8896
YOL034W	3282	3083	2862	16.0627
YJR066W	7413	7214	3747	8.98734
YFL021C-A	855	656	15	0.39565
YCR050C	309	110.015	0	0
YOR186C-A	210	28.6775	0	0
YHR159W	1515	1316	708	9.30895
YBL090W	534	335	1093	56.4545
YPL139C	1383	1184	2413	35.2638
YBR203W	2775	2576	425	2.85474
YBR121C	2004	1805	48185	461.911
YGR109C	1143	944	515	9.43971
YAL002W	3825	3626	2393	11.4193
YKL215C	3861	3662	3678	17.3787
YGR255C	1440	1241	3520	49.0788
YIL120W	1692	1493	538	6.23513
YKL165C-A	234	42.0611	4	1.64552
YKR094C	387	188	38160.9	3512.24
YER175C	900	701	4118	101.646
YMR256C	183	19.3378	278	248.748
YDR070C	282	83.2735	45	9.35037
YEL064C	1443	1244	637	8.86018
YGL133W	3795	3596	4093	19.6945
YPR156C	1869	1670	7797.09	80.7866
YER067W	486	287	262	15.7958
YOR003W	1437	1238	618	8.63756
YAL056W	2643	2444	4713	33.3672
YGL067W	1155	956	2988	54.0812
YHL050W-A	483	284	2.37659	0.144797
YNL119W	1482	1283	3872	52.2194
YNR035C	1029	830	7363	153.497
YOR232W	687	488	7655	271.424
YMR092C	1848	1649	8178	85.8124
YNL226W	411	212	3	0.244855
YDR461W	111	9.10829	0	0
YOR317W	2103	1904	10615	96.4665
YAR066W	612	413	0	0
YGR162W	2859	2660	26058	169.505
YPL249C-A	303	104.031	30032.6	4995.21
YMR102C	2505	2306	4114	30.8694
YDL066W	1287	1088	9310	148.062
YOR387C	621	422	25	1.02506
YGL070C	369	170	1132	115.218
YKL010C	4452	4253	5211	21.2006
YDR543C	300	101.044	0	0
YJL076W	3570	3371	7724	39.6467
YML025C	861	662	1578	41.2451
YBR272C	1443	1244	2204	30.6559
YDL111C	798	599	3738	107.978
YDR524C-A	120	9.80347	0	0
YIR030C	735	536	313	10.1042
YPR018W	1821	1622	3083	32.8887
YNL316C	1005	806	1362	29.2392
YGR161C	792	593	491	14.3268
YMR068W	1281	1082	598	9.56307
YKL168C	2175	1976	1126	9.85995
YIL011W	810	611	394	11.1578
YDR476C	675	476	1179	42.8578
YLR157C	1089	890	4121	80.1191
YGL165C	579	380	6	0.273207
YPL272C	1554	1355	402	5.13346
YJL123C	1437	1238	9666	135.098
YJR078W	1362	1163	244	3.63022
YNL067W-A	147	12.6175	0	0
YHR080C	4038	3839	3574	16.1087
YMR086W	2883	2684	3460	22.3058
YDR213W	2742	2543	2040	13.8806
YNL071W	1449	1250	18021	249.455
YDL113C	1923	1724	1750	17.564
YJL137C	1143	944	796	14.5903
YJL114W	681	482	10.7497	0.3859
YBL086C	1401	1202	1565	22.5286
YGL006W	3522	3323	3962	20.6304
YMR007W	381	182	9	0.855647
YFR026C	510	311	113	6.28697
YHR119W	3243	3044	4317	24.5392
YML087C	939	740	203	4.74666
YMR066W	2697	2498	1882	13.0362
YLR090W	1380	1181	2313	33.8882
YER006C-A	318	119.005	0	0
YPR196W	1413	1214	573.961	8.18064
YLR052W	753	554	2581	80.6124
YMR225C	297	98.0609	699	123.34
YOR230W	1314	1115	14976	232.404
YOL102C	693	494	1785	62.5223
YBR062C	543	344	1130	56.8386
YBR169C	2082	1883	2354	21.6311
YFR019W	6837	6638	3715.15	9.68418
YDR004W	1383	1184	1587	23.1926
YER076C	909	710	606	14.7685
YBR126W-B	144	12.2368	0	0
YBR210W	429	230	980	73.7262
YPL206C	966	767	3368	75.9801
YJL170C	630	431	676	27.1389
YKR073C	321	122.003	30	4.25474
YNL322C	942	743	5793	134.908
YBL100W-C	120	9.80347	0	0
YHR155W	3687	3488	2592	12.8583
YNR043W	1191	992	7677	133.907
YLR083C	2004	1805	12670	121.457
YBR223W-A	120	9.80347	0	0
YGR082W	552	353	3631	177.982
YER004W	696	497	3674	127.91
YNL232W	879	680	3999	101.757
YMR251W-A	180	18.5798	1713	1595.29
YNL209W	1842	1643	110990	1168.88
YDR037W	1776	1577	64416	706.782
YHR153C	597	398	198	8.60806
YKR055W	876	677	1147	29.3156
YPR016C	738	539	10735	344.617
YOR316C	1320	1121	3808	58.778
YLR060W	1788	1589	27224	296.45
YNL178W	723	524	90624	2992.51
YHR206W	1869	1670	5491	56.8929
YPL090C	711	512	75473.8	2550.64
YLR132C	873	674	821	21.0769
YNL025C	972	773	752	16.833
YDR483W	1329	1130	14574	223.164
YPR027C	834	635	12	0.326987
YPL067C	597	398	458	19.9116
YCR026C	2229	2030	3492	29.7647
YDL214C	2100	1901	137	1.24699
YLR326W	723	524	881	29.0916
YMR080C	2916	2717	8830	56.2334
YBL082C	1377	1178	2510.05	36.8689
YGL092W	3954	3755	9059	41.744
YGL159W	1113	914	1591	30.1195
YDL017W	1524	1325	1339	17.4859
YGL218W	651	452	2	0.0765623
YDR527W	1320	1121	5476	84.5242
YBR093C	1404	1205	431.198	6.19175
YGL138C	1038	839	7	0.144364
YDR391C	699	500	1194	41.3198
YOR131C	657	458	1616	61.0519
YDR345C	1704	1505	64047.6	736.36
YBR015C	1794	1595	8901	96.5609
YLR303W	1335	1136	0	0
YIL151C	3357	3158	4260	23.3411
YDL185C-A	228	38.1945	0	0
YLR016C	615	416	998	41.5108
YLR127C	2562	2363	1386	10.149
YOL116W	1149	950	1447	26.3553
YJL222W	4650	4451	2013.81	7.8286
YPL155C	2121	1922	1923	17.3121
YKR012C	378	179	24	2.31997
YNL186W	2379	2180	11282	89.5474
YFR024C-A	1380	1181	7332	107.423
YPR110C	1008	809	16293	348.478
YLR097C	1035	836	1482	30.6736
YDR210C-C	1323	1124	0	0
YNL324W	396	197	3	0.263499
YMR238W	1377	1178	4028	59.1654
YCR034W	1044	845	11342	232.25
YCR106W	2499	2300	1690	12.714
YLR414C	792	593	2816	82.1677
YDR392W	1014	815	1620	34.3938
YIL035C	1119	920	5317	100.001
YBL032W	1146	947	6026	110.104
YML049C	4086	3887	4645	20.6773
YDR416W	2580	2381	2810	20.4207
YDL247W-A	75	7.07558	0	0
YKL083W	615	416	12	0.499127
YDL108W	921	722	1577	37.7936
YBL022C	3402	3203	11031	59.5911
YGR176W	348	149	8	0.929024
YMR240C	1311	1112	1572	24.4608
YIL089W	618	419	89	3.67536
YPR052C	282	83.2735	2781.65	577.987
YGL071W	2073	1874	3374	31.1529
YPR159C-A	102	8.50096	0	0
YGR219W	342	143	0	0
YPL115C	3387	3188	4365	23.6913
YBL063W	3336	3137	2221	12.2506
YMR049C	2424	2225	14846	115.452
YMR045C	5268	5069	15046.9	51.3626
YIL046W	1923	1724	2810	28.2028
YMR292W	417	218	2067	164.062
YDR243C	1767	1568	1678	18.5169
YDL008W	498	299	855	49.4787
YNL126W	2541	2342	2413	17.8276
YNR017W	669	470	4284	157.716
YOR383C	615	416	487	20.2562
YOR246C	993	794	5203	113.385
YLR095C	2439	2240	3769	29.114
YNL050C	813	614	2381	67.0987
YOR115C	807	608	2088	59.4224
YCR100C	951	752	334	7.68514
YNL096C	573	374	25461.4	1177.97
YLL034C	2514	2315	8969	67.0373
YHR019C	1665	1466	29948	353.474
YLR075W	666	467	106265	3937.28
YDL220C	2775	2576	1062	7.13349
YKL033W-A	711	512	4747	160.425
YNL123W	2994	2795	11939	73.9111
YPL084W	2535	2336	3477	25.7546
YNL162W-A	219	33.0557	195	102.073
YMR122W-A	255	58.2335	5857	1740.31
YGR260W	1605	1406	14047	172.871
YFR031C-A	765	566	64606.9	1975.09
YDR012W	1089	890	49360.6	959.652
YOR113W	2745	2546	864	5.8719
YCL005W	771	572	1405	42.5014
YLR417W	1701	1502	1534	17.6717
YIR003W	2040	1841	2877	27.0402
YJR146W	354	155	4	0.446531
YLR390W	339	140	586	72.4256
YBR233W-A	285	86.2066	409	82.093
YKL022C	2523	2324	2415	17.9806
YHR157W	549	350	85	4.20218
YAL014C	768	569	1521	46.253
YOL072W	1368	1169	1447	21.4179
YPL239W	603	404	4299	184.124
YJR055W	495	296	540	31.5664
YBR179C	2568	2369	2658	19.4139
YLR226W	1188	989	2097	36.6881
YFR048W	1989	1790	2598	25.1136
YBR230W-A	201	24.9909	89	61.6215
YIL074C	1410	1211	5851.55	83.6085
YGR031W	1029	830	1613	33.6263
YOR322C	2457	2258	4650	35.633
YDL145C	3606	3407	21592	109.659
YOR033C	2109	1910	2616	23.6989
YKR077W	1092	893	1018	19.7251
YNL284C-A	1323	1124	0	0
YPR088C	1626	1427	10011	121.388
YPR063C	423	224	3448	266.344
YJR013W	1212	1013	1908	32.5906
YKL046C	1350	1151	7867	118.265
YER107C	1098	899	3889	74.8517
YKL024C	615	416	3973	165.253
YPR054W	1167	968	23	0.411127
YMR075W	2055	1856	2518	23.4748
YMR012W	3834	3635	29830	141.995
YLR377C	1047	848	19	0.387687
YBR262C	321	122.003	940	133.315
YDR088C	1149	950	1585	28.8688
YDR118W	1959	1760	1102	10.8341
YEL030W	1935	1736	599	5.97036
YIR034C	1122	923	5956	111.655
YKL008C	1257	1058	5160	84.3893
YMR291W	1761	1562	2025	22.432
YML011C	534	335	469	24.2243
YPL048W	1248	1049	10816	178.408
YIL159W	4128	3929	2043	8.99725
YGL120C	2304	2105	16759	137.759
YCL048W	1392	1193	33	0.478627
YAR008W	828	629	1432	39.3927
YER179W	1005	806	93	1.99651
YGL116W	1833	1634	3206	33.9496
YJR047C	474	275	164.086	10.3243
YKL219W	1224	1025	1842.76	31.1077
YPR126C	309	110.015	4	0.629115
YMR001C	2118	1919	4850	43.7311
YGL227W	2877	2678	1704	11.0099
YLR406C	342	143	12184	1474.27
YDR506C	1827	1628	1042	11.0748
YER135C	393	194	2	0.178382
YDR299W	1605	1406	9616	118.34
YOR223W	879	680	531	13.5117
YBR298C	1845	1646	515	5.41378
YLR001C	2589	2390	2599	18.8162
YAL003W	621	422	63350	2597.51
YHR185C	714	515	24	0.806357
YPL049C	1359	1160	5452	81.3245
YBR187W	843	644	8032	215.805
YBL111C	2004	1805	300.342	2.87914
YKL159C	636	437	409	16.1944
YNL260C	597	398	990	43.0403
YLR154W-B	165	15.3999	0	0
YJL210W	816	617	1445	40.5234
YBL015W	1581	1382	1559	19.5192
YAL054C	2142	1943	385	3.42856
YCR097W-A	267	68.9638	0	0
YMR119W	1875	1676	2659.19	27.4536
YDL020C	1596	1397	3395	42.0501
YDR174W	741	542	7516	239.945
YBR055C	2700	2501	4544	31.4375
YIL018W	765	566	89621.1	2739.79
YJL105W	1683	1484	58	0.676266
YGR040W	1107	908	1768	33.6915
YJR103W	1737	1538	3592	40.4114
YLL037W	381	182	16	1.52115
YOR191W	4860	4661	5719	21.2307
YOR013W	471	272	205.373	13.0647
YGL210W	669	470	2215	81.5454
YML036W	546	347	942	46.9726
YOL134C	390	191	0	0
YFL051C	483	284	13	0.792042
YJL205C	162	14.8683	14	16.2925
YLR293C	660	461	29803	1118.62
YDR413C	576	377	3	0.13769
YHR031C	2172	1973	2852	25.0118
YLR149C-A	87	7.64624	0	0
YJR118C	612	413	2647	110.899
YIR040C	333	134.001	0	0
YLR177W	1887	1688	1045	10.7119
YMR031W-A	327	128.001	1	0.135179
YBL005W-B	5268	5069	16499.2	56.3203
YGR279C	1161	962	16545	297.588
YBR290W	966	767	2475	55.8346
YGL123W	765	566	128591	3931.13
YOL115W	1755	1556	3454	38.4093
YOR231W	1527	1328	1912	24.9123
YMR062C	1326	1127	15207	233.476
YPL176C	2352	2153	3352	26.9391
YJR134C	2124	1925	4562	41.006
YLL051C	2139	1940	3553	31.6896
YDL094C	510	311	13	0.72328
YLR119W	642	443	807	31.5205
YIL064W	774	575	3143	94.5801
YDR165W	1335	1136	8845	134.723
YNL142W	1500	1301	636	8.45869
YMR222C	672	473	1254	45.8733
YHR144C	939	740	1819	42.5328
YPL198W	735	536	13327.4	430.232
YBR178W	375	176	4	0.393252
YNL311C	2292	2093	3107	25.6859
YLR242C	966	767	890	20.0779
YER057C	390	191	3326	301.309
YML029W	2517	2318	2601	19.4156
YCR087C-A	462	263	1798	118.293
YLR337C	2454	2255	2699	20.71
YAL033W	522	323	1157	61.9804
YNR060W	2160	1961	207	1.82649
YLR333C	327	128.001	13049	1763.95
YGL087C	414	215	1779	143.173
YML037C	1023	824	426	8.94552
YDL101C	1542	1343	1335	17.2
YDR195W	1602	1403	1954	24.0985
YDR322W	1104	905	2104	40.2273
YDL102W	3294	3095	4432	24.7778
YOR170W	306	107.022	0	0
YGR276C	1662	1463	4162	49.2245
YBR126C	1488	1289	9606	128.948
YJL081C	1470	1271	6267	85.3174
YLR363W-A	258	60.8345	770	219.01
YGR076C	474	275	841	52.916
YMR075C-A	366	167	0	0
YCR020C-A	267	68.9638	363	91.077
YDL141W	2073	1874	2761	25.493
YNL114C	372	173	22	2.20039
YML010W	3192	2993	12798.5	73.9903
YDR463W	1560	1361	4381	55.6979
YHR054C	1065	866	1519.66	30.3635
YPL168W	1293	1094	1061	16.7811
YDR328C	585	386	4322	193.741
YDR344C	444	245	61	4.30811
YGR021W	873	674	1372	35.2223
YPL237W	858	659	23276	611.148
YKR056W	1920	1721	8327	83.7204
YMR224C	2079	1880	1518	13.9713
YPR105C	2586	2387	5258	38.1146
YKL030W	606	407	16	0.680219
YPL083C	1404	1205	1599	22.9607
YBL059C-A	330	131.001	563	74.3631
YAL016C-A	315	116.007	1	0.149155
YMR172W	2160	1961	2601	22.9502
YHR021C	249	53.2273	17801	5786.73
YGL217C	342	143	1	0.121
YOL140W	1272	1073	4079	65.7775
YGL107C	1941	1742	3300	32.7785
YGR128C	2142	1943	12095	107.71
YNR020C	813	614	996	28.0682
YOR206W	2133	1934	18286	163.601
YPR017C	432	233	429	31.8585
YDL132W	2448	2249	6923	53.2633
YER137C-A	1323	1124	1.66634e-05	2.5652e-07
YNR039C	1818	1619	2788	29.7968
YAL063C	3969	3770	205.054	0.941132
YFR016C	3702	3503	6826.27	33.7184
YGL193C	312	113.011	265	40.5742
YCR010C	852	653	24	0.635948
YDR283C	4980	4781	4566	16.525
YBL071C	309	110.015	3	0.471836
YOR354C	2079	1880	4379	40.3033
YNL309W	1263	1064	899	14.6198
YMR143W	432	233	36506.3	2711.03
YGR183C	201	24.9909	248	171.709
YGR179C	1221	1022	1242	21.0278
YGR175C	1491	1292	21288	285.099
YAR020C	168	15.9631	0	0
YKR072C	1689	1490	4452.42	51.7051
YNL265C	897	698	1741	43.1585
YKL211C	1455	1256	8552	117.815
YMR192W	2163	1964	1809	15.9375
YLR274W	2328	2129	4527	36.7924
YGL043W	930	731	4507	106.683
YPR189W	4299	4100	5152	21.7428
YDL103C	1434	1235	3961	55.4959
YDL152W	366	167	0	0
YNL196C	897	698	3	0.0743685
YHL003C	1236	1037	6035	100.698
YGL135W	654	455	58584.5	2227.9
YJL155C	1359	1160	1070	15.9606
YHR212W-A	204	26.1481	0	0
YOL132W	1416	1217	60	0.853069
YGL082W	1146	947	3205	58.56
YNR048W	1182	983	1239	21.8093
YDL134C	1110	911	5211.31	98.9809
YHR083W	990	791	3545	77.5467
YLL023C	840	641	1967	53.097
YGR204W	2841	2642	19555	128.07
YLR202C	327	128.001	28	3.78501
YFR005C	1347	1148	2036	30.6873
YBR216C	2025	1826	2214	20.9797
YGR265W	411	212	13	1.06104
YEL020W-A	264	66.2053	704	183.994
YEL038W	684	485	2310	82.4126
YCR035C	1185	986	5627	98.7469
YLR022C	753	554	4141	129.336
YMR026C	1200	1001	1940	33.5344
YJR016C	1758	1559	77296	857.895
YDR176W	2109	1910	4689	42.4786
YGL004C	1254	1055	1621	26.5861
YDR222W	1248	1049	2926	48.2639
YPR162C	1590	1391	1831	22.7764
YEL076C-A	651	452	0	0
YEL054C	498	299	35788.1	2071.05
YDR020C	699	500	1185	41.0083
YKL165C	2760	2561	4601	31.0861
YPR129W	1050	851	4817	97.9423
YDL091C	1368	1169	1299	19.2273
YJL154C	2835	2636	5387	35.361
YKL164C	1026	827	22112.7	462.658
YDR220C	294	95.0839	3	0.545931
YDR074W	2691	2492	4229	29.3639
YBR240C	1353	1154	198	2.96881
YHR086W-A	162	14.8683	0	0
YDR251W	2493	2294	5571	42.0207
YOL042W	1092	893	1332	25.8093
YHR196W	1728	1529	10543	119.311
YDR494W	1086	887	2414	47.0909
YGL142C	1851	1652	2938	30.7727
YKL151C	1014	815	1967	41.7609
YLL067C	3618	3419	63.0674	0.319175
YPL230W	1176	977	274	4.85265
YOR144C	2376	2177	2113	16.7944
YOR046C	1449	1250	12435	172.131
YLL062C	975	776	314	7.0015
YLR255C	354	155	15	1.67449
YBL056W	1407	1208	9229	132.194
YER089C	1395	1196	4389	63.4977
YDL175C	1035	836	1282	26.5341
YOR336W	4098	3899	4413	19.5841
YKL100W-A	90	7.80345	0	0
YML131W	1098	899	843	16.2252
YNL139C	4794	4595	4827.83	18.1798
YHR192W	837	638	2112	57.2792
YNL313C	2715	2516	9506	65.3748
YCR051W	669	470	4517	166.294
YGR067C	2415	2216	342	2.67042
YHL024W	2142	1943	120	1.06864
YJL185C	882	683	341	8.63887
YBL012C	402	203	0	0
YER071C	381	182	719	68.3567
YOR063W	1164	965	175572	3148.12
YDR524C-B	201	24.9909	15320	10607.2
YDR102C	333	134.001	12	1.54952
YPL076W	843	644	667	17.921
YIR002C	2982	2783	4399	27.3504
YMR294W	1122	923	1317	24.6892
YER044C-A	1227	1028	216	3.63567
YIL017C	2766	2567	1570	10.5827
YML110C	924	725	6630	158.234
YPR065W	1107	908	4071	77.578
YLR288C	1425	1226	1103	15.5671
YHR213W-B	300	101.044	1	0.171243
YJL093C	2076	1877	3117	28.734
YNR069C	1470	1271	500	6.80688
YLR170C	471	272	820	52.1637
YCR057C	2772	2573	12721	85.547
YJL160C	864	665	103	2.68003
YBR287W	1284	1085	4016	64.0453
Q0050	2505	2306	24	0.180084
YDR356W	2835	2636	3778	24.7993
YER077C	2067	1868	2360	21.8604
YDL033C	1254	1055	970	15.909
YJR083C	930	731	1027	24.3095
YDR291W	3234	3035	3064	17.4684
YGR239C	867	668	1363	35.3055
YML057C-A	390	191	1	0.090592
YER031C	672	473	5823	213.014
YFR057W	456	257	2	0.134654
YOR006C	942	743	3056	71.1685
YPR204W	3099	2900	17239.6	102.862
YNL283C	1512	1313	3843	50.6441
YGR153W	654	455	301	11.4467
YOL032W	741	542	830	26.4973
YLR194C	765	566	3350	102.412
YPR158C-C	1323	1124	1634.63	25.1638
YER168C	1641	1442	3571	42.8497
YML031C-A	336	137	0	0
YDR079C-A	219	33.0557	47	24.6023
YFR032C-A	180	18.5798	688	640.725
YJL151C	402	203	2246	191.442
YOR332W	702	503	15774	542.622
YMR181C	465	266	584	37.9887
YOL010W	1104	905	5282	100.989
YDL042C	1689	1490	1448	16.8153
YNL109W	546	347	11	0.548513
YKR022C	969	770	1720	38.651
YNL148C	765	566	841	25.7101
YMR318C	1083	884	12920	252.891
YGL078C	1572	1373	16433	207.095
YER142C	891	692	863	21.5788
YIL065C	468	269	905	58.213
YPL062W	405	206	5	0.419978
YKR074W	468	269	2200	141.512
YNL099C	717	518	2577	86.0811
YKL201C	3537	3338	2286	11.8499
YPR083W	1740	1541	1255	14.0917
YBL033C	1038	839	2686	55.3946
YDL159W-A	132	10.8985	0	0
YCL057W	2139	1940	7252	64.6814
YHR102W	3243	3044	2930	16.6551
YDR117C	1698	1499	3415	39.4196
YLR245C	429	230	273	20.538
YNL198C	303	104.031	80	13.3061
YLR185W	267	68.9638	7429	1863.94
YGL216W	2418	2219	1936	15.0963
YPL254W	1467	1268	2798	38.1814
YNL100W	705	506	1685	57.6199
YPL184C	1839	1640	4628	48.8284
YDR492W	951	752	4674	107.546
YER006W	1563	1364	15055	190.981
YOL114C	609	410	149	6.28819
YNL288W	1122	923	3364	63.0634
YGR096W	945	746	371	8.60515
YER132C	5262	5063	2623	8.96425
YJL008C	1707	1508	17704	203.139
YHR202W	1809	1610	778	8.36136
YJR041C	3525	3326	7188	37.3946
YHR094C	1713	1514	40220.3	459.666
YKR045C	552	353	274	13.4307
YPR140W	1146	947	1816	33.181
YPR029C	2499	2300	6608	49.7125
YNL318C	1623	1424	8	0.0972083
YDR276C	168	15.9631	971	1052.51
YHR165C	7242	7043	6561	16.1189
YLL014W	327	128.001	2410	325.781
YOR272W	1383	1184	9229	134.873
YLL056C	897	698	373	9.24649
YOL040C	429	230	55770	4195.62
YGR143W	2316	2117	2986	24.4058
YPL165C	1122	923	24	0.449918
YNR026C	1416	1217	3033	43.1226
YLR120W-A	102	8.50096	0	0
YOR203W	354	155	38	4.24204
YBL013W	1206	1007	196	3.36783
YER038W-A	381	182	18	1.71129
YMR013W-A	81	7.3499	0	0
YOR302W	78	7.21013	0	0
YGR122W	1209	1010	1297	22.2199
YLR076C	423	224	8	0.617967
YGR221C	1869	1670	1128	11.6873
YLL018C	1674	1475	21305	249.927
YDR275W	708	509	1059	35.9999
YDR295C	2025	1826	2312	21.9084
YHR140W	720	521	142	4.716
YKL127W	1713	1514	8369	95.6469
YJL131C	1071	872	1036	20.5573
YOR241W	1647	1448	5736	68.5431
YDR382W	333	134.001	28000	3615.55
YDR495C	3036	2837	2391	14.5829
YOL129W	555	356	4369	212.352
YNL102W	4407	4208	5537	22.7679
YML014W	840	641	2526	68.1865
YDR237W	879	680	1978	50.3316
YOR343W-A	1317	1118	0	0
YKR009C	2703	2504	692	4.78184
YGL006W-A	111	9.10829	0	0
YJR129C	1020	821	839	17.6824
YPR039W	336	137	0	0
YPR024W	2244	2045	6946	58.7712
YOR289W	756	557	566	17.5827
YLR259C	1719	1520	30427	346.369
YIL102C	306	107.022	0	0
YOR229W	1404	1205	1207	17.3318
YKR049C	402	203	497	42.3627
YKL073W	2646	2447	6718	47.5039
YDR496C	1971	1772	16690	162.973
YBL070C	321	122.003	4	0.567299
YPL042C	1668	1469	2492	29.3528
YJL133W	945	746	2518	58.4037
YOL077W-A	207	27.3759	469	296.434
YCL040W	1503	1304	7383	97.9667
YPL145C	1305	1106	11334	177.317
YDL146W	1476	1277	1138	15.4197
YDR100W	432	233	1466	108.868
YJR004C	1953	1754	1350	13.3176
YBR186W	1695	1496	28	0.323854
YKL137W	336	137	623	78.6846
Q0160	708	509	45	1.52974
YDR098C-A	1323	1124	856.493	13.185
YFR041C	888	689	2422	60.8245
YLR133W	1749	1550	2413	26.937
YKL006C-A	294	95.0839	619	112.644
YPR192W	918	719	44	1.05888
YMR189W	3105	2906	10714	63.7939
YOR137C	1869	1670	1389	14.3916
YNL215W	963	764	2816	63.7768
YDL105W	1209	1010	906	15.5214
YOR161W-A	81	7.3499	0	0
YDR111C	1524	1325	2434	31.7854
YCL029C	1323	1124	2045	31.4811
YDR172W	2058	1859	28507	265.336
YPL064C	906	707	1972	48.2626
YML054C-A	159	14.3664	0	0
YNL085W	2493	2294	14502	109.385
YAL031W-A	309	110.015	0	0
YDL230W	1008	809	1236	26.4359
YFR025C	1008	809	3183	68.0787
YHR093W	549	350	1	0.0494374
YOR050C	348	149	5	0.58064
YNL264C	1053	854	2297	46.54
YGL051W	705	506	43.5646	1.48973
YBL038W	699	500	1554	53.778
YHR148W	552	353	1804	88.4271
YPL166W	642	443	166	6.48377
YIL165C	360	161	642	68.9974
YJL005W	6081	5882	5505	16.1941
YDR103W	2754	2555	2968	20.1
YNL130C-A	147	12.6175	0	0
YAR050W	4614	4415	300.423	1.1774
YPL026C	1509	1310	3039	40.1405
YJR006W	1464	1265	3014	41.2265
YLR044C	1692	1493	318787	3694.57
YJL115W	840	641	3330	89.8896
YLR262C	648	449	1842.29	70.9964
YDR386W	1899	1700	1202	12.2343
YJL099W	2241	2042	1190	10.0836
YLR422W	5799	5600	4025	12.4366
YJR154W	1041	842	481	9.88454
YNL333W	897	698	615.322	15.2535
YFR010W	1500	1301	7908	105.175
YJL161W	543	344	173	8.70184
YJR097W	519	320	862	46.6102
YIR021W	1092	893	1288	24.9567
YJR046W	1815	1616	2929	31.3618
YPR103W	864	665	9607	249.971
YBL088C	8364	8165	3482	7.37897
YJR122W	1494	1295	1403	18.7461
YOR390W	1128	929	1055.26	19.6548
YML105C	822	623	4324	120.094
YCR047W-A	207	27.3759	0	0
YDL245C	1704	1505	10	0.114971
YEL049W	363	164	8.37357	0.883466
YKL035W	1500	1301	12499	166.235
YMR056C	930	731	402	9.51551
YDR141C	5097	4898	4763	16.8262
YGL171W	1695	1496	6980	80.7323
YLR115W	2580	2381	3249	23.611
YOR373W	2556	2357	1786.56	13.1154
YOL096C	939	740	984	23.0084
YGR249W	1371	1172	228	3.36613
YLR235C	399	200	2	0.173031
YAR035W	2064	1865	258	2.39367
YGR198W	2454	2255	5584	42.8472
YBR081C	3999	3800	5803	26.4236
YJR026W	1323	1124	1.66634e-05	2.5652e-07
YNR022C	420	221	1159	90.7433
YPL167C	4515	4316	1394	5.58862
YDR034C	2373	2174	4065	32.3537
YBR033W	2760	2561	97	0.655368
YGR291C	222	34.6815	0	0
YPL186C	915	716	263	6.35574
YBL084C	2277	2078	2628.35	21.8857
YOR352W	1032	833	1030	21.3952
YDL030W	1593	1394	1911	23.7204
YLR406C-A	150	13.0193	0	0
YAL013W	1218	1019	1752	29.7497
YLR294C	330	131.001	632	83.4769
YBR012C	420	221	215	16.8333
YJL031C	984	785	2245	49.4846
YKR084C	1836	1637	6018	63.6102
YDL104C	1224	1025	552	9.31834
YHR175W	570	371	1535	71.5909
YGR174W-A	87	7.64624	0	0
YBL008W-A	240	46.2784	2	0.747781
YBR002C	861	662	3314	86.6199
YBR246W	1164	965	3166	56.7684
YDR119W-A	201	24.9909	6	4.15426
YHR121W	564	365	3354	158.999
YEL017W	1014	815	2081	44.1812
YDL067C	180	18.5798	108	100.579
YKL180W	555	356	58204.8	2828.99
YGR037C	264	66.2053	3307	864.3
YML123C	1764	1565	418	4.62153
YDR280W	918	719	3554	85.5287
YBR191W	483	284	56028.2	3413.59
YGL083W	2415	2216	1966	15.351
YML133W-B	483	284	0	0
YMR229C	5190	4991	24867	86.2103
YAL068C	363	164	0	0
YAL060W	1149	950	6907	125.802
YCL036W	1701	1502	4878	56.1947
YIL156W	3216	3017	1872	10.7363
YPL046C	300	101.044	202	34.5912
YDL206W	2289	2090	1313	10.8703
YCR019W	1092	893	1260	24.4142
YGR025W	303	104.031	34	5.65508
YIL072W	1818	1619	162	1.73138
Q0060	1248	1049	11.0368	0.182051
YDL122W	2430	2231	12160	94.3099
YPL136W	369	170	8	0.814263
YBR218C	3543	3344	14719.6	76.1647
YJL207C	6045	5846	6777	20.0587
YBL069W	1290	1091	2165.59	34.3459
YOR361C	2292	2093	28329	234.199
YGR050C	357	158	218	23.8739
YKR029C	2256	2057	2821	23.7297
YML031W	1968	1769	6570	64.263
YNR014W	639	440	130	5.11227
YBL035C	2118	1919	1907	17.1949
YBR166C	1359	1160	3800	56.6825
YHR087W	336	137	912	115.185
YDR151C	978	779	2180	48.422
YGL026C	2124	1925	24832	223.205
YDR271C	372	173	4	0.400071
YDR433W	441	242	1300.87	93.0123
YER047C	2694	2495	2182	15.1324
YEL050C	1182	983	2376	41.8231
YKL136W	399	200	2	0.173031
YGL036W	2730	2531	3938	26.922
YIL093C	795	596	1311	38.061
YDL087C	786	587	612	18.04
YPL135W	498	299	3236	187.267
YOR326W	4725	4526	18979	72.5575
YNL195C	786	587	154	4.53948
YBR143C	1314	1115	29640	459.967
YDR374W-A	270	71.7636	217	52.3214
YNR068C	819	620	376	10.4935
YJR064W	1689	1490	15878	184.388
YPL074W	2265	2066	3172	26.566
YLR426W	981	782	1382	30.5791
YGR035W-A	222	34.6815	0	0
YOR276W	486	287	8764	528.377
YCL058C	459	260	15	0.998255
YGR261C	2430	2231	7263	56.33
YBL102W	648	449	2751	106.015
YGR049W	564	365	838	39.726
